ticket_id,customer_id,category,priority,status,created_at,first_response_at,resolved_at,rating,resolution_text,agent_name,channel,is_escalated
TKT-01477,CUST-0450,TECHNICAL,medium,escalated,12/01/2024+00:00,"Jan 12, 2024",2024-01-12T01:00:00,5.0,,,chat,N
TKT-01162,CUST-0253,Billing,med,Open,19/09/2024-05:00,2024-09-19T02:00:00,22/09/2024,N/A,,Elizabeth,in-app,False
TKT-00031,CUST-0254,TECHNICAL,high,escalated,"Dec 29, 2023+09:00",12/29/2023 08:00,29-Dec-2023,N/A,,Susan,Email,0
TKT-00508,CUST-0174,security,Low,IN_PROGRESS,2023-10-22,22-Oct-2023,2023/10/22,5 stars,Customer was on an outdated plan. Migrated to current tier.,Michael,phone,true
TKT-01714,CUST-0139,,CRITICAL,Resolved,2025/11/24,2025/11/27,"Nov 25, 2025",2,,,phone,1
TKT-00197,CUST-0104,Feature Request,med,resolved,13-Nov-2024+05:30,"Nov 15, 2024",11-13-2024,,<div>Fixed the <a href='#'>configuration</a> issue</div>,Jennifer,chat,N
TKT-00110,CUST-0364,ACCOUNT,Low,escalated,24-Jun-2023+00:00,"Jun 26, 2023",24/06/2023, 4 ,<div>Fixed the <a href='#'>configuration</a> issue</div>,Patricia,email,False
TKT-00792,CUST-0425,account,hi,Resolved,11/07/2025+03:00,"Jul 11, 2025",2025/07/16,4,Provided documentation link for the integration setup.,Mary,Email,no
TKT-00747,CUST-0136,ACCOUNT,critical,escalated,10-06-2023,10/06/2023 02:00,09-Oct-2023,3.0,Network issue on customer side. Confirmed with traceroute.,Thomas,,False
TKT-01961,CUST-0336,account,hi,IN_PROGRESS,2023/01/06-08:00,2023-01-06,,N/A,Customer was on an outdated plan. Migrated to current tier.,James,chat,yes
TKT-01420,CUST-0239,,low,Open,09/19/2024 00:00,N/A,09/26/2024 00:00,5,<div>Fixed the <a href='#'>configuration</a> issue</div>,Barbara,Email,0
TKT-00860,CUST-0038,ACCOUNT,CRITICAL,escalated,07-31-2024+05:30,,2024-07-31T12:00:00,1,Network issue on customer side. Confirmed with traceroute.,Elizabeth,Email,True
TKT-00299,CUST-0382,billing,Low,IN_PROGRESS,2023/11/15+09:00,2023-11-15T00:30:00,2023-11-16T00:00:00,,Customer was on an outdated plan. Migrated to current tier.,John,CHAT,True
TKT-01797,CUST-0097,billing,low,in_progress,18/06/2023+03:00,20/06/2023,2023-06-23,5/5,Escalated to engineering team for further investigation.,Sarah,chat,False
TKT-00784,CUST-0131,technical,HIGH,Resolved,03/15/2024 00:00+03:00,17/03/2024,2024/03/15,five,Issue resolved by resetting the API key and clearing the cache.,Richard,phone,False
TKT-01704,CUST-0481,Integration,CRITICAL,resolved,2023/12/12,"Dec 14, 2023",2023-12-14T00:00:00,4.0,Provided documentation link for the integration setup.,Patricia,CHAT,True
TKT-00113,CUST-0189,integration,medium,CLOSED,2025/09/03-08:00,09/03/2025 01:00,09/03/2025 02:00,three,Refund processed as per company policy.,Karen,CHAT,false
TKT-00069,CUST-0292,Integration,low,in_progress,2023-07-20T00:00:00-05:00,"Jul 20, 2023",N/A,two,Customer was on an outdated plan. Migrated to current tier.,John,,1
TKT-00938,CUST-0415,Integration,crit,open,07-Mar-2023,2023-03-08T00:00:00,2023/03/07,,,Barbara,,no
TKT-00770,CUST-0355,security,high,closed,03-Aug-2025-08:00,03/08/2025,2025/08/03,5,,Jennifer,email,False
TKT-01451,CUST-0400,ACCOUNT,Low,CLOSED,27/02/2025Z,02-27-2025,01-Mar-2025,4.0,,John,,0
TKT-01033,CUST-0149,TECHNICAL,hi,Open,18-Aug-2023-08:00,2023-08-18T12:00:00,18/08/2023,3,Customer was on an outdated plan. Migrated to current tier.,William,Email,True
TKT-00816,CUST-0052,security,high,closed,06-08-2025+05:30,08/06/2025,2025/06/08,1/5,,Joseph,chat,False
TKT-01333,CUST-0304,billing,med,open,02/25/2023 00:00Z,N/A,2023-02-26,,<div>Fixed the <a href='#'>configuration</a> issue</div>,Karen,chat,no
TKT-01032,CUST-0394,integration,HIGH,Resolved,08/07/2023 00:00,10/08/2023,"Aug 07, 2023",3 stars,Escalated to engineering team for further investigation.,Robert,chat,0
TKT-01788,CUST-0089,billing,hi,in_progress,02/24/2025 00:00+03:00,"Feb 24, 2025",,4 stars,<p>Resolved via <b>live chat</b> session.</p>,Christopher,Email,True
TKT-00826,CUST-0207,TECHNICAL,Medium,escalated,10-Apr-2025-05:00,04-10-2025,10-Apr-2025,,,Jessica,email,1
TKT-01575,CUST-8292,billing,Medium,IN_PROGRESS,2023-05-24T00:00:00+05:30,2023-05-24T00:30:00,2023/05/31,N/A,<div>Fixed the <a href='#'>configuration</a> issue</div>,Susan,CHAT,False
TKT-01694,CUST-0280,integration,med,CLOSED,2025/08/24+00:00,25/08/2025,"Aug 27, 2025",,Issue resolved by resetting the API key and clearing the cache.,Thomas,Phone,false
TKT-00003,CUST-0004,integration,med,in_progress,05-Jul-2024+03:00,2024-07-06T00:00:00,05/07/2024,5 stars,<div>Fixed the <a href='#'>configuration</a> issue</div>,David,email,N
TKT-00523,CUST-0341,ACCOUNT,med,Resolved,2025-11-24+03:00,26/11/2025,,five,,Sarah,phone,True
TKT-01758,CUST-0356,,med,CLOSED,17-Jan-2023-08:00,,01-17-2023,4/5,,Jessica,chat,0
TKT-00859,CUST-0187,account,crit,in_progress,"Sep 25, 2025+09:00",09-25-2025,10/02/2025 00:00,three,<div>Fixed the <a href='#'>configuration</a> issue</div>,Thomas,in-app,True
TKT-01498,CUST-0098,security,Low,Open,2023-12-28,2023-12-28T02:00:00,2024/01/07,four,,,email,False
TKT-01378,CUST-0205,account,med,Open,04-24-2024,24/04/2024,2024-04-24, 3 ,,Joseph,email,1
TKT-01282,CUST-0022,feature_request,high,Open,05-May-2025Z,05/05/2025,05/05/2025 02:00,,Customer was on an outdated plan. Migrated to current tier.,Jennifer,,true
TKT-01705,CUST-0353,Billing,Medium,closed,2025-11-07,,11-08-2025,4.0,<p>Resolved via <b>live chat</b> session.</p>,David,Email,yes
TKT-01652,CUST-0175,Integration,critical,escalated,"Nov 06, 2025+00:00",11-07-2025,07/11/2025,N/A,Provided documentation link for the integration setup.,Richard,Phone,true
TKT-01398,CUST-0123,security,med,resolved,"Feb 08, 2023",11-Feb-2023,18-Feb-2023,5,<p>Resolved via <b>live chat</b> session.</p>,Thomas,phone,False
TKT-00744,CUST-0326,Integration,med,open,06-13-2023-08:00,06-13-2023,06/13/2023 01:00,three,,John,phone,true
TKT-00032,CUST-0340,account,critical,Open,13/11/2025+05:30,N/A,2025-11-16,3/5,Network issue on customer side. Confirmed with traceroute.,,Phone,0
TKT-00969,CUST-0189,account,high,open,03/12/2023+05:30,2023/12/05,04/12/2023,5.0,,Michael,Email,no
TKT-01848,CUST-0018,,Low,escalated,09-09-2024,2024-09-09,N/A,,Network issue on customer side. Confirmed with traceroute.,Jennifer,Phone,false
TKT-00249,CUST-0395,technical,medium,escalated,2024-08-03,03-Aug-2024,2024/08/03,1.0,Network issue on customer side. Confirmed with traceroute.,Patricia,,1
TKT-00820,CUST-0164,technical,medium,closed,05/01/2024,01/07/2024 00:00,2024-01-08T00:00:00,5.0,Provided documentation link for the integration setup.,Barbara,chat,false
TKT-00755,CUST-0079,ACCOUNT,hi,Resolved,2025/10/22+03:00,22-Oct-2025,23-Oct-2025,,,William,,Y
TKT-01406,CUST-0482,Integration,hi,open,08/12/2025 00:00Z,2025/08/13,2025/08/12,4,Network issue on customer side. Confirmed with traceroute.,,Phone,N
TKT-00045,CUST-0182,security,high,open,10-01-2023Z,"Oct 04, 2023",02-Oct-2023,5 stars,Provided documentation link for the integration setup.,Thomas,phone,yes
TKT-00738,CUST-0018,feature_request,Low,resolved,03/05/2024 00:00+05:30,05/03/2024,2024-03-05T04:00:00,3/5,Customer was on an outdated plan. Migrated to current tier.,James,chat,1
TKT-01500,CUST-8196,ACCOUNT,medium,resolved,2025-02-28T00:00:00,2025-03-01T00:00:00,02-28-2025,5.0,,Mary,phone,false
TKT-01428,CUST-0210,billing,CRITICAL,open,07/03/2023 00:00-08:00,2023/07/06,13-Jul-2023,N/A,Issue resolved by resetting the API key and clearing the cache.,,Phone,False
TKT-01331,CUST-0047,Billing,high,Open,06/01/2025,"Jan 09, 2025",,N/A,,William,,1
TKT-01630,CUST-0419,technical,Medium,open,08-25-2024Z,2024/08/27,25-Aug-2024,,,,,N
TKT-00669,CUST-0149,billing,crit,Resolved,12/04/2024,04-12-2024,N/A,,,,in-app,1
TKT-01291,CUST-0238,account,hi,open,2023-03-02T00:00:00,2023/03/02,N/A, 4 ,,Jessica,Phone,True
TKT-01334,CUST-0457,billing,critical,Resolved,2024/10/30,,11-02-2024,3 stars,<div>Fixed the <a href='#'>configuration</a> issue</div>,Susan,email,1
TKT-00638,CUST-0261,security,Low,in_progress,"Jan 22, 2023","Jan 22, 2023",2023/01/22,1 stars,,Richard,Email,False
TKT-00525,CUST-8509,Integration,high,IN_PROGRESS,26-Dec-2025Z,26-Dec-2025,02-Jan-2026,five,Refund processed as per company policy.,Sarah,chat,1
TKT-01447,CUST-0116,ACCOUNT,medium,open,2024-12-11-08:00,12-12-2024,2024-12-18T00:00:00,4.0,<div>Fixed the <a href='#'>configuration</a> issue</div>,Patricia,phone,true
TKT-00580,CUST-0376,Integration,high,closed,2025-07-06+05:30,06/07/2025,2025-07-06T01:00:00,five,Refund processed as per company policy.,Robert,,false
TKT-01563,CUST-0192,ACCOUNT,crit,Resolved,2024-06-28T00:00:00Z,01-Jul-2024,28-Jun-2024,four,Escalated to engineering team for further investigation.,Mary,Email,True
TKT-01903,CUST-0032,technical,HIGH,escalated,2025-07-24+05:30,2025/07/24,27/07/2025,five,,Christopher,Email,Y
TKT-01020,CUST-0103,account,hi,resolved,"May 09, 2025+00:00",11-May-2025,12/05/2025,,,Michael,Email,1
TKT-00879,CUST-0217,ACCOUNT,low,resolved,2025-05-23-08:00,23/05/2025,05-26-2025,two,Issue resolved by resetting the API key and clearing the cache.,Elizabeth,email,False
TKT-00135,CUST-0274,integration,Medium,open,03/28/2025 00:00+05:30,29/03/2025,30/03/2025,3,Issue resolved by resetting the API key and clearing the cache.,James,email,Y
TKT-00958,CUST-0353,integration,CRITICAL,CLOSED,2023-12-07,,2023-12-12T00:00:00, 4 ,,Michael,in-app,False
TKT-01194,CUST-0162,TECHNICAL,medium,open,01/08/2023 00:00+00:00,2023/01/08,,4.0,,Mary,Phone,false
TKT-01738,CUST-0165,Billing,critical,in_progress,2025/06/01-05:00,"Jun 02, 2025",2025-06-11T00:00:00,,Issue resolved by resetting the API key and clearing the cache.,Susan,Email,no
TKT-01274,CUST-0039,ACCOUNT,low,in_progress,12-11-2024,2024/12/11,12/11/2024 01:00,5.0,Issue resolved by resetting the API key and clearing the cache.,David,Email,0
TKT-00309,CUST-0417,integration,high,Open,2023/03/11-05:00,03/11/2023 01:00,"Mar 14, 2023",4.0,User error - provided step-by-step guide.,Mary,,1
TKT-00101,CUST-0443,Integration,medium,resolved,12/11/2024+00:00,2024/11/13,2024/11/15,two,Customer was on an outdated plan. Migrated to current tier.,Barbara,CHAT,True
TKT-00727,CUST-0281,Feature Request,HIGH,open,2025/02/28,02-28-2025,02-28-2025,3/5,User error - provided step-by-step guide.,David,in-app,N
TKT-00507,CUST-0153,feature_request,med,in_progress,21/11/2024+03:00,2024/11/21,11/28/2024 00:00,four,Refund processed as per company policy.,Christopher,Email,false
TKT-01959,CUST-0284,Billing,low,CLOSED,27-Jan-2025+05:30,N/A,null,3.0,Escalated to engineering team for further investigation.,Sarah,CHAT,True
TKT-01108,CUST-0080,billing,low,closed,2023-07-01+05:30,,"Jul 06, 2023",4.0,Network issue on customer side. Confirmed with traceroute.,Michael,Email,true
TKT-00886,CUST-0161,account,CRITICAL,Resolved,"Jan 26, 2024",01-29-2024,28/01/2024, 4 ,User error - provided step-by-step guide.,Robert,phone,0
TKT-01886,CUST-8213,billing,Medium,open,2025-07-24,2025-07-24T00:30:00,24/07/2025,N/A,<div>Fixed the <a href='#'>configuration</a> issue</div>,Patricia,in-app,no
TKT-01564,CUST-0332,,hi,resolved,07/17/2023 00:00Z,17-Jul-2023,18-Jul-2023, 4 ,User error - provided step-by-step guide.,William,CHAT,Y
TKT-01585,CUST-0486,TECHNICAL,CRITICAL,Open,2023-05-11+00:00,11/05/2023,,5,,James,in-app,no
TKT-01765,CUST-0316,,crit,closed,09/19/2025 00:00-05:00,2025/09/20,09/20/2025 00:00,5.0,Customer was on an outdated plan. Migrated to current tier.,Jessica,,1
TKT-00983,CUST-8762,security,medium,CLOSED,2024/02/01+09:00,"Feb 04, 2024",02/01/2024 02:00,three,Issue resolved by resetting the API key and clearing the cache.,,phone,False
TKT-01696,CUST-8833,feature_request,Medium,CLOSED,2023-12-16T00:00:00,"Dec 16, 2023","Dec 16, 2023",,,Linda,chat,True
TKT-00301,CUST-0427,Integration,high,open,06/20/2024 00:00+03:00,,27/06/2024,4 stars,,Elizabeth,Email,Y
TKT-00960,CUST-0402,Feature Request,low,resolved,07-31-2024-05:00,2024-07-31,,2,Customer was on an outdated plan. Migrated to current tier.,Jennifer,Email,N
TKT-00094,CUST-0412,account,crit,Resolved,2025-09-15+03:00,,15/09/2025,,,Joseph,phone,0
TKT-01041,CUST-0257,ACCOUNT,crit,escalated,2025-06-16T00:00:00Z,"Jun 16, 2025",,,,Sarah,email,Y
TKT-00272,CUST-8012,ACCOUNT,medium,IN_PROGRESS,01-Jun-2024-05:00,04/06/2024,2024-06-11T00:00:00,2,User error - provided step-by-step guide.,Michael,Email,False
TKT-01338,CUST-0257,Feature Request,hi,Resolved,2023/07/13-08:00,2023/07/13,2023-07-13T04:00:00,,Network issue on customer side. Confirmed with traceroute.,William,email,1
TKT-00157,CUST-0081,Feature Request,Medium,Open,08/17/2025 00:00,08/19/2025 00:00,2025-08-17,N/A,Escalated to engineering team for further investigation.,Barbara,in-app,True
TKT-00501,CUST-0464,account,medium,Resolved,05/18/2025 00:00,05/18/2025 02:00,05/25/2025 00:00,4 stars,Issue resolved by resetting the API key and clearing the cache.,Karen,in-app,1
TKT-01561,CUST-8102,technical,critical,closed,10-04-2023,05/10/2023,2023-10-04T02:00:00,,,,Email,True
TKT-01732,CUST-0111,integration,med,Open,2024-12-12+00:00,12/12/2024 01:00,"Dec 12, 2024",four,Network issue on customer side. Confirmed with traceroute.,Sarah,in-app,no
TKT-01863,CUST-0211,technical,CRITICAL,closed,06-24-2025-08:00,,25-Jun-2025,4,Issue resolved by resetting the API key and clearing the cache.,,Phone,False
TKT-01826,CUST-0351,security,CRITICAL,CLOSED,14-May-2023+05:30,14/05/2023,05-16-2023,1,Customer was on an outdated plan. Migrated to current tier.,Jessica,chat,0
TKT-00942,CUST-0452,feature_request,medium,Open,25-Feb-2023-08:00,2023/02/25,07/03/2023, 3 ,Customer was on an outdated plan. Migrated to current tier.,David,in-app,False
TKT-01590,CUST-8605,security,low,closed,2023/05/20+03:00,2023-05-20,30-May-2023,5,Customer was on an outdated plan. Migrated to current tier.,William,Phone,Y
TKT-01115,CUST-0382,integration,critical,closed,04-25-2023,04-27-2023,04-25-2023,,<div>Fixed the <a href='#'>configuration</a> issue</div>,,,1
TKT-00029,CUST-0039,ACCOUNT,med,in_progress,01/02/2024Z,01-Feb-2024,02/06/2024 00:00,,<p>Resolved via <b>live chat</b> session.</p>,Elizabeth,Email,True
TKT-00115,CUST-0394,Integration,critical,escalated,"Feb 17, 2025Z",02/17/2025 00:30,,,,Christopher,in-app,1
TKT-01381,CUST-0034,feature_request,HIGH,open,12-26-2023+09:00,"Dec 27, 2023",28/12/2023, 4 ,Customer was on an outdated plan. Migrated to current tier.,Elizabeth,CHAT,Y
TKT-00512,CUST-0164,feature_request,Low,CLOSED,2024-08-05T00:00:00-05:00,08-05-2024,2024-08-05, 5 ,,Michael,phone,True
TKT-00622,CUST-8914,Integration,HIGH,closed,19/12/2023,"Dec 19, 2023",2023/12/24,N/A,<p>Resolved via <b>live chat</b> session.</p>,,phone,True
TKT-00415,CUST-0120,ACCOUNT,HIGH,in_progress,"Apr 16, 2024",2024-04-16,04-16-2024,N/A,Issue resolved by resetting the API key and clearing the cache.,Elizabeth,,false
TKT-00348,CUST-0445,Integration,medium,Resolved,2023-05-26,,31-May-2023,5 stars,Network issue on customer side. Confirmed with traceroute.,Joseph,CHAT,N
TKT-01339,CUST-0421,ACCOUNT,critical,IN_PROGRESS,05-13-2025+05:30,2025-05-13,,four,Refund processed as per company policy.,,phone,yes
TKT-01352,CUST-0415,Integration,hi,resolved,21-May-2024,2024-05-24,2024-05-26,five,Provided documentation link for the integration setup.,Joseph,chat,Y
TKT-00682,CUST-0384,technical,Medium,in_progress,25-Nov-2024+05:30,"Nov 27, 2024",12/05/2024 00:00,3,Provided documentation link for the integration setup.,Sarah,in-app,1
TKT-01580,CUST-0057,TECHNICAL,Low,IN_PROGRESS,2023-04-17+05:30,2023-04-18,04/20/2023 00:00,three,,Linda,email,Y
TKT-01119,CUST-0318,Integration,critical,Resolved,2025-04-17,2025/04/17,2025-04-17,3,User error - provided step-by-step guide.,Linda,in-app,false
TKT-00811,CUST-0024,security,Medium,IN_PROGRESS,08/24/2023 00:00+00:00,2023-08-26,2023-08-29,2 stars,,Jennifer,email,yes
TKT-01784,CUST-0247,TECHNICAL,medium,closed,2025-10-07T00:00:00,2025-10-07T02:00:00,2025-10-14T00:00:00, 5 ,,Patricia,phone,1
TKT-01615,CUST-0026,account,hi,Resolved,02/12/2025Z,2025-12-04,"Dec 04, 2025", 5 ,Bug confirmed in v2.3.1. Hotfix deployed.,James,,no
TKT-00362,CUST-0362,account,CRITICAL,Resolved,05/01/2023-05:00,,01-07-2023,3.0,Issue resolved by resetting the API key and clearing the cache.,Michael,Email,N
TKT-01491,CUST-0343,,Medium,closed,2023-06-15T00:00:00+05:30,"Jun 17, 2023",2023-06-20,1,Bug confirmed in v2.3.1. Hotfix deployed.,Richard,Phone,True
TKT-01487,CUST-0062,technical,Low,open,2023/06/19+03:00,,21/06/2023,5.0,,Patricia,Phone,true
TKT-01178,CUST-0274,technical,low,Open,06/10/2023 00:00,10/06/2023,06-10-2023,,Bug confirmed in v2.3.1. Hotfix deployed.,Elizabeth,Phone,true
TKT-00491,CUST-0083,billing,high,Open,2023-12-03+00:00,2023/12/03,2023-12-04T00:00:00,5.0,Issue resolved by resetting the API key and clearing the cache.,William,Email,0
TKT-01193,CUST-0351,ACCOUNT,HIGH,open,04/27/2025 00:00+03:00,04-27-2025,N/A,3,Escalated to engineering team for further investigation.,Joseph,Phone,False
TKT-00843,CUST-0372,billing,med,escalated,2023-04-27T00:00:00,29-Apr-2023,04-27-2023, 5 ,,Patricia,Phone,no
TKT-01639,CUST-0478,integration,Low,CLOSED,21-Dec-2025+09:00,21/12/2025,N/A,1.0,<p>Resolved via <b>live chat</b> session.</p>,Linda,email,0
TKT-00505,CUST-0446,technical,high,escalated,04-28-2024,N/A,04-30-2024,four,Provided documentation link for the integration setup.,Susan,email,False
TKT-01980,CUST-0054,technical,low,open,12-Jan-2024-05:00,2024/01/12,15/01/2024,4 stars,Network issue on customer side. Confirmed with traceroute.,Linda,,True
TKT-01729,CUST-0044,integration,crit,closed,10/03/2025 00:00-08:00,10-06-2025,10/05/2025 00:00,5 stars,,John,phone,yes
TKT-01838,CUST-0301,integration,Medium,resolved,27-Dec-2023+03:00,"Dec 27, 2023",,,Bug confirmed in v2.3.1. Hotfix deployed.,Jennifer,email,0
TKT-00591,CUST-0378,integration,high,IN_PROGRESS,07-Jan-2024Z,01/08/2024 00:00,2024-01-09T00:00:00,N/A,,Richard,in-app,false
TKT-00813,CUST-0391,TECHNICAL,CRITICAL,IN_PROGRESS,2023-04-28T00:00:00-08:00,,2023/05/03,4,Bug confirmed in v2.3.1. Hotfix deployed.,Mary,Email,0
TKT-01990,CUST-0029,account,med,Resolved,06/04/2024 00:00,04-Jun-2024,2024/06/04,5.0,,,chat,1
TKT-01394,CUST-0115,Feature Request,hi,open,2023-04-19T00:00:00+05:30,04/22/2023 00:00,2023-04-21,4,User error - provided step-by-step guide.,Linda,Phone,no
TKT-01407,CUST-0406,security,crit,escalated,12/26/2023 00:00+03:00,"Dec 26, 2023",26-Dec-2023,,<div>Fixed the <a href='#'>configuration</a> issue</div>,Robert,phone,1
TKT-00123,CUST-0143,feature_request,Medium,Resolved,2025-08-11+09:00,"Aug 11, 2025",14-Aug-2025,4,,Mary,email,1
TKT-00670,CUST-0004,billing,Low,closed,2023-08-07+03:00,2023-08-08,2023/08/08,3,<p>Resolved via <b>live chat</b> session.</p>,Patricia,phone,True
TKT-00914,CUST-0297,Integration,hi,in_progress,15/05/2024+00:00,2024-05-15T02:00:00,20/05/2024,N/A,<p>Resolved via <b>live chat</b> session.</p>,Elizabeth,Email,N
TKT-00910,CUST-0184,,HIGH,Open,2023-07-29Z,"Jul 30, 2023",2023/07/29,1/5,Network issue on customer side. Confirmed with traceroute.,Joseph,Phone,False
TKT-01945,CUST-0435,billing,high,open,16-Mar-2023+09:00,2023-03-16,,4/5,Network issue on customer side. Confirmed with traceroute.,Joseph,CHAT,True
TKT-00734,CUST-0152,account,med,Open,2025-07-03,2025-07-04,10-Jul-2025,,User error - provided step-by-step guide.,David,phone,1
TKT-01943,CUST-0184,,med,open,03-Feb-2023-05:00,2023/02/06,2023-02-03,4 stars,Refund processed as per company policy.,John,phone,yes
TKT-01416,CUST-0362,feature_request,HIGH,CLOSED,06/15/2023 00:00-08:00,06-16-2023,2023-06-18,4 stars,,Linda,phone,True
TKT-00402,CUST-0321,TECHNICAL,Medium,in_progress,2024-05-23,05-23-2024,28-May-2024,,<div>Fixed the <a href='#'>configuration</a> issue</div>,Barbara,CHAT,True
TKT-00466,CUST-0251,Integration,CRITICAL,resolved,2023-02-16T00:00:00,16/02/2023,2023-02-18,5,Escalated to engineering team for further investigation.,James,,True
TKT-01642,CUST-0388,feature_request,Low,CLOSED,11/19/2025 00:00,11/20/2025 00:00,29-Nov-2025,,<div>Fixed the <a href='#'>configuration</a> issue</div>,James,Email,1
TKT-01744,CUST-0295,account,HIGH,Resolved,02-11-2023,2023-02-11T08:00:00,,three,,Joseph,in-app,0
TKT-00192,CUST-0192,technical,med,CLOSED,2024-09-04+03:00,04-Sep-2024,2024-09-05, 5 ,Escalated to engineering team for further investigation.,Christopher,Phone,Y
